scatterbrain,trigonometric function,function,mathematical relation,relation
schemer,vehicular traffic,traffic,collection,group
schlemiel,talc,mineral,material,substance
schlepper,Chari-Nile,Nilo-Saharan,natural language,language
schlimazel,enzyme,catalyst,activator,substance
schnook,infusion,solution,mixture,substance
scholar,immunological disorder,disorder,physical condition,condition
schoolfriend,camera lens,lens,optical device,device
scoutmaster,angiospermous tree,tree,woody plant,vascular plant
scrubber,beech,tree,woody plant,vascular plant
seasonal worker,town,municipality,urban area,geographical area
secessionist,dogtooth violet,liliaceous plant,bulbous plant,vascular plant
second cousin,willow,tree,woody plant,vascular plant
secularist,missile,weapon,instrument,device
seducer,copal,natural resin,resin,organic compound
sender,gray,achromatic color,color,visual property
separatist,right,abstraction,concept,idea
Sephardi,Semitic deity,deity,spiritual being,belief
servant,cornbread,quick bread,bread,starches
sheik,tulip,liliaceous plant,bulbous plant,vascular plant
sheller,night-blooming cereus,cactus,succulent,vascular plant
shelver,exocrine gland,gland,organ,body part
shingler,cress,crucifer,herb,vascular plant
shocker,terminal,station,facility,artifact
shoveler,yucca,shrub,woody plant,vascular plant
shy person,sanity,mental health,psychological state,condition
sibling,panic,fear,emotion,feeling
sick person,pressure,physical phenomenon,natural phenomenon,phenomenon
signaler,pining,longing,desire,feeling
signer,beech fern,fern,pteridophyte,vascular plant
simperer,pigment,coloring material,material,substance
sissy,vault,burial chamber,chamber,enclosure
waverer,name,language unit,part,relation
skeptic,flower,angiosperm,spermatophyte,vascular plant
Skinnerian,root,plant organ,plant part,natural object
skirmisher,bottle-tree,tree,woody plant,vascular plant
skilled worker,flower,angiosperm,spermatophyte,vascular plant
sleeper,wildflower,angiosperm,spermatophyte,vascular plant
smirker,topping,garnish,decoration,artifact
snowboarder,spurge,shrub,woody plant,vascular plant
sobersides,iron,metallic element,chemical element,substance
social scientist,bonding,personal relation,relationship,relation
softy,incense tree,tree,woody plant,vascular plant
solderer,manzanita,shrub,woody plant,vascular plant
sophisticate,association,organization,social group,group
sorcerer,gymnospermous tree,tree,woody plant,vascular plant
sorehead,nervous tissue,animal tissue,tissue,body part
soul mate,apartment,housing,structure,artifact
sourpuss,green,chromatic color,color,visual property
space cadet,copper-base alloy,alloy,mixture,substance
spearhead,angiospermous tree,tree,woody plant,vascular plant
specialist,explosive,chemical,material,substance
specifier,barrier,obstruction,structure,artifact
spectator,articulation,pronunciation,utterance,auditory communication
spindlelegs,temporal vein,vein,blood vessel,vessel
spin doctor,motor vehicle,self-propelled vehicle,wheeled vehicle,container
spirit,youth culture,subculture,social group,group
spitfire,house,building,structure,artifact
splitter,cardboard,paper,material,substance
spoilsport,Greek deity,deity,spiritual being,belief
spokesperson,scheme,plan of action,plan,idea
sporting man,spectroscope,optical instrument,instrument,device
spouse,statue,sculpture,plastic art,art
squabbler,military action,group action,event,psychological feature
square shooter,mineral deficiency,lack,need,condition
stainer,Revolutionary calendar month,calendar month,time period,fundamental quantity
stakeholder,song,musical composition,music,auditory communication
Stalinist,flounder,flatfish,saltwater fish,seafood
standardizer,foreplay,sexual activity,bodily process,organic process
stand-in,mallow,shrub,woody plant,vascular plant
stay-at-home,green,chromatic color,color,visual property
steward,character set,list,database,information
stockjobber,Gregorian calendar month,calendar month,time period,fundamental quantity
strategist,hotel,building,structure,artifact
strike leader,wildflower,angiosperm,spermatophyte,vascular plant
student,cooperation,group action,event,psychological feature
stupid,Azerbaijani monetary unit,monetary unit,unit of measurement,definite quantity
subjectivist,apartment building,building,structure,artifact
submitter,grass,gramineous plant,herb,vascular plant
subnormal,flower,angiosperm,spermatophyte,vascular plant
successor,iris,iridaceous plant,bulbous plant,vascular plant
suffragan,expert,person,organism,living thing
suffragist,hinge joint,synovial joint,joint,body part
sultan,winter squash,squash,vine,vascular plant
superior,linguistics,science,discipline,knowledge domain
supporter,retraction,disavowal,denial,speech act
supremacist,metric weight unit,metric unit,unit of measurement,definite quantity
surpriser,mythical being,imaginary being,imagination,creativity
surveyor,fire,happening,event,psychological feature
survivor,bore bit,drill,tool,implement
sweetheart,rose,shrub,woody plant,vascular plant
swot,dogtooth violet,liliaceous plant,bulbous plant,vascular plant
sympathizer,herd,animal group,biological group,group
synthesist,classical mythology,mythology,collection,group
tacker,locomotive,self-propelled vehicle,wheeled vehicle,container
tactician,union,organization,social group,group
tagalong,Lesotho monetary unit,monetary unit,unit of measurement,definite quantity
tease,nonuniformity,dissimilarity,difference,quality
teaser,hank,coil,structure,artifact
technocrat,shovel,hand tool,tool,implement
teleologist,doubt,cognitive state,psychological state,condition
telepathist,sexual intercourse,sexual activity,bodily process,organic process
tellurian,fortification,defensive structure,structure,artifact
temp,Slovakian monetary unit,monetary unit,unit of measurement,definite quantity
temporizer,wildflower,angiosperm,spermatophyte,vascular plant
toiler,eating,consumption,bodily process,organic process
testatrix,court order,writ,legal document,document
Thatcherite,Penutian,Amerind,natural language,language
theorist,wildflower,angiosperm,spermatophyte,vascular plant
therapist,policy,plan of action,plan,idea
thinker,word,language unit,part,relation
thoroughbred,vehicular traffic,traffic,collection,group
throwster,Albanian monetary unit,monetary unit,unit of measurement,definite quantity
tiler,inflection,grammatical relation,linguistic relation,relation
tinkerer,inhalation anesthetic,general anesthetic,anesthetic,drug
titterer,platform,horizontal surface,surface,artifact
topper,pottery,ceramic ware,utensil,implement
torchbearer,living quarters,housing,structure,artifact
tosser,Chinese monetary unit,monetary unit,unit of measurement,definite quantity
tourist,word,language unit,part,relation
towhead,juvenile body,human body,body,natural object
townsman,winter squash,squash,vine,vascular plant
tracer,chemoreceptor,sense organ,organ,body part
trade unionist,Gregorian calendar month,calendar month,time period,fundamental quantity
trainer,daphne,shrub,woody plant,vascular plant
trampler,strap fern,fern,pteridophyte,vascular plant
transient,association,organization,social group,group
treasurer,Hungarian monetary unit,monetary unit,unit of measurement,definite quantity
trekker,party,organization,social group,group
Trinidadian,yellow,chromatic color,color,visual property
tripper,charge unit,electromagnetic unit,unit of measurement,definite quantity
tritheist,living quarters,housing,structure,artifact
trouper,screwdriver,hand tool,tool,implement
troublemaker,muffin,quick bread,bread,starches
trustee,connective tissue,animal tissue,tissue,body part
tutee,wood tar,natural resin,resin,organic compound
twaddler,fairness,justice,natural virtue,cardinal virtue
twerp,platform,horizontal surface,surface,artifact
twiner,glucocorticoid,corticosteroid,steroid hormone,hormone
undesirable,missile,weapon,instrument,device
unemployed person,gene,sequence,series,ordering
unilateralist,lexical database,electronic database,database,information
usufructuary,spindle tree,shrub,woody plant,vascular plant
utilizer,expense,cost,outgo,transferred property
vacationer,charge unit,electromagnetic unit,unit of measurement,definite quantity
vassal,eating,consumption,bodily process,organic process
vermin,conflict,group action,event,psychological feature
vicar apostolic,cassia,tree,woody plant,vascular plant
victim,change,happening,event,psychological feature
victimizer,futures contract,derivative instrument,legal document,document
victor,birth control,planning,preparation,activity
villager,optical phenomenon,physical phenomenon,natural phenomenon,phenomenon
villain,grass,gramineous plant,herb,vascular plant
virgin,contract,written agreement,agreement,statement
visitor,heath,shrub,woody plant,vascular plant
visualizer,oil,lipid,macromolecule,molecule
voluptuary,resonance,physical phenomenon,natural phenomenon,phenomenon
voyager,chain mail,body armor,armor,protective covering
vulgarizer,gratification,emotional state,emotion,feeling
waffler,stupidity,inability,cognition,psychological feature
Wagnerian,potential unit,electromagnetic unit,unit of measurement,definite quantity
wallah,executive department,federal department,government department,department
wanderer,song,musical composition,music,auditory communication
Wandering Jew,folk music,popular music,music genre,expressive style
wanton,wildflower,angiosperm,spermatophyte,vascular plant
washer,expense,cost,outgo,transferred property
waver,Hindu calendar month,calendar month,time period,fundamental quantity
wearer,optical phenomenon,physical phenomenon,natural phenomenon,phenomenon
weeper,mallow,shrub,woody plant,vascular plant
westerner,wood,plant material,material,substance
wild man,black,achromatic color,color,visual property
wimp,Penutian,Amerind,natural language,language
winder,catcher's mask,baseball equipment,sports equipment,equipment
winner,restaurant,building,structure,artifact
wiper,articulation,pronunciation,utterance,auditory communication
wirer,cooking utensil,kitchen utensil,utensil,implement
withstander,copper-base alloy,alloy,mixture,substance
wog,cooperation,group action,event,psychological feature
